Product_ID,Customer_ID,Time_ID,Payments_ID,Shipments_ID,Campaigns_ID
P1069,C2062,T3364,PM4016,SH5046,CP6019
P1075,C2235,T3366,PM4037,SH5014,CP6016
P1052,C2447,T3697,PM4024,SH5013,CP6005
P1077,C2445,T3286,PM4031,SH5011,CP6015
P1043,C2228,T3603,PM4014,SH5033,CP6004
P1073,C2389,T3105,PM4012,SH5007,CP6013
P1053,C2274,T3012,PM4025,SH5018,CP6001
P1019,C2017,T3145,PM4049,SH5045,CP6016
P1078,C2079,T3477,PM4010,SH5004,CP6005
P1030,C2214,T3630,PM4012,SH5026,CP6010
P1006,C2170,T3714,PM4032,SH5040,CP6001
P1057,C2484,T3652,PM4049,SH5012,CP6000
P1009,C2328,T3114,PM4036,SH5031,CP6004
P1009,C2254,T3508,PM4037,SH5030,CP6007
P1038,C2386,T3151,PM4000,SH5040,CP6003
P1027,C2125,T3056,PM4038,SH5045,CP6018
P1029,C2254,T3381,PM4026,SH5036,CP6004
P1036,C2071,T3156,PM4035,SH5001,CP6004
P1066,C2037,T3132,PM4031,SH5006,CP6015
P1042,C2323,T3162,PM4040,SH5047,CP6017
P1078,C2203,T3274,PM4014,SH5010,CP6010
P1084,C2171,T3694,PM4030,SH5010,CP6016
P1051,C2222,T3076,PM4005,SH5022,CP6002
P1055,C2216,T3043,PM4024,SH5030,CP6017
P1075,C2244,T3717,PM4048,SH5043,CP6003
P1067,C2335,T3549,PM4017,SH5044,CP6018
P1008,C2190,T3317,PM4021,SH5007,CP6008
P1091,C2297,T3533,PM4030,SH5031,CP6004
P1022,C2319,T3584,PM4035,SH5047,CP6003
P1062,C2181,T3153,PM4008,SH5020,CP6015
P1060,C2333,T3236,PM4045,SH5030,CP6009
P1039,C2382,T3516,PM4002,SH5000,CP6008
P1043,C2204,T3220,PM4032,SH5012,CP6015
P1085,C2360,T3309,PM4026,SH5010,CP6019
P1023,C2198,T3597,PM4042,SH5028,CP6016
P1050,C2331,T3176,PM4000,SH5003,CP6017
P1057,C2164,T3219,PM4043,SH5035,CP6014
P1089,C2241,T3037,PM4008,SH5014,CP6019
P1093,C2387,T3653,PM4004,SH5002,CP6008
P1032,C2129,T3430,PM4014,SH5028,CP6005
P1015,C2226,T3202,PM4049,SH5020,CP6005
P1021,C2121,T3447,PM4008,SH5001,CP6010
P1056,C2043,T3494,PM4044,SH5005,CP6019
P1061,C2450,T3683,PM4027,SH5030,CP6002
P1081,C2195,T3124,PM4012,SH5023,CP6011
P1070,C2357,T3064,PM4023,SH5039,CP6014
P1089,C2203,T3243,PM4044,SH5016,CP6006
P1071,C2466,T3526,PM4009,SH5004,CP6017
P1069,C2457,T3225,PM4041,SH5001,CP6014
P1029,C2317,T3464,PM4021,SH5011,CP6007
P1022,C2256,T3642,PM4038,SH5004,CP6008
P1031,C2016,T3706,PM4021,SH5041,CP6014
P1085,C2271,T3292,PM4036,SH5040,CP6015
P1056,C2008,T3720,PM4038,SH5019,CP6019
P1008,C2248,T3380,PM4019,SH5007,CP6002
P1030,C2436,T3624,PM4009,SH5000,CP6004
P1070,C2200,T3165,PM4009,SH5005,CP6002
P1008,C2058,T3702,PM4025,SH5010,CP6001
P1012,C2374,T3217,PM4024,SH5002,CP6001
P1057,C2392,T3274,PM4027,SH5030,CP6003
P1002,C2139,T3051,PM4012,SH5027,CP6002
P1034,C2118,T3373,PM4014,SH5046,CP6008
P1096,C2040,T3669,PM4005,SH5042,CP6011
P1020,C2398,T3362,PM4011,SH5004,CP6008
P1063,C2321,T3566,PM4018,SH5025,CP6018
P1094,C2330,T3013,PM4031,SH5015,CP6011
P1051,C2266,T3339,PM4010,SH5030,CP6015
P1033,C2007,T3601,PM4037,SH5027,CP6000
P1095,C2182,T3538,PM4032,SH5006,CP6009
P1034,C2479,T3088,PM4001,SH5037,CP6009
P1014,C2133,T3040,PM4014,SH5008,CP6003
P1095,C2180,T3303,PM4035,SH5038,CP6010
P1005,C2403,T3267,PM4004,SH5034,CP6010
P1084,C2422,T3137,PM4014,SH5042,CP6010
P1096,C2354,T3005,PM4042,SH5026,CP6005
P1031,C2071,T3241,PM4009,SH5011,CP6014
P1051,C2497,T3161,PM4016,SH5024,CP6001
P1082,C2112,T3691,PM4033,SH5042,CP6002
P1096,C2106,T3517,PM4023,SH5028,CP6004
P1027,C2289,T3400,PM4009,SH5030,CP6010
P1094,C2312,T3155,PM4029,SH5033,CP6011
P1084,C2116,T3084,PM4002,SH5032,CP6002
P1097,C2119,T3711,PM4036,SH5026,CP6008
P1063,C2146,T3009,PM4002,SH5001,CP6002
P1078,C2326,T3137,PM4039,SH5013,CP6001
P1077,C2414,T3712,PM4004,SH5012,CP6005
P1018,C2209,T3155,PM4027,SH5023,CP6005
P1014,C2295,T3407,PM4043,SH5004,CP6016
P1005,C2397,T3224,PM4013,SH5033,CP6007
P1072,C2102,T3579,PM4038,SH5022,CP6000
P1083,C2123,T3183,PM4010,SH5018,CP6007
P1097,C2244,T3194,PM4007,SH5029,CP6014
P1037,C2378,T3553,PM4036,SH5048,CP6017
P1025,C2355,T3395,PM4007,SH5042,CP6012
P1081,C2208,T3662,PM4011,SH5015,CP6007
P1091,C2420,T3595,PM4014,SH5049,CP6019
P1050,C2427,T3133,PM4018,SH5039,CP6017
P1072,C2392,T3308,PM4047,SH5033,CP6012
P1095,C2313,T3541,PM4045,SH5048,CP6013
P1052,C2403,T3008,PM4027,SH5010,CP6014
P1055,C2108,T3169,PM4006,SH5013,CP6005
P1058,C2376,T3289,PM4039,SH5047,CP6000
P1069,C2347,T3167,PM4006,SH5046,CP6006
P1077,C2049,T3343,PM4029,SH5014,CP6000
P1091,C2403,T3496,PM4017,SH5034,CP6014
P1057,C2104,T3144,PM4023,SH5006,CP6005
P1087,C2419,T3412,PM4005,SH5028,CP6004
P1012,C2372,T3587,PM4003,SH5043,CP6011
P1042,C2026,T3688,PM4002,SH5021,CP6002
P1075,C2455,T3456,PM4048,SH5022,CP6019
P1050,C2287,T3700,PM4046,SH5023,CP6013
P1018,C2256,T3301,PM4005,SH5034,CP6005
P1020,C2272,T3045,PM4025,SH5009,CP6003
P1090,C2136,T3016,PM4043,SH5007,CP6014
P1082,C2339,T3577,PM4037,SH5047,CP6016
P1023,C2300,T3359,PM4010,SH5047,CP6004
P1025,C2479,T3260,PM4028,SH5011,CP6005
P1044,C2321,T3122,PM4019,SH5028,CP6009
P1027,C2031,T3230,PM4009,SH5028,CP6008
P1081,C2044,T3636,PM4025,SH5022,CP6003
P1099,C2264,T3111,PM4047,SH5025,CP6008
P1028,C2029,T3592,PM4026,SH5036,CP6007
P1016,C2083,T3245,PM4049,SH5031,CP6002
P1067,C2165,T3390,PM4013,SH5037,CP6019
P1043,C2315,T3391,PM4035,SH5005,CP6000
P1060,C2000,T3327,PM4011,SH5007,CP6019
P1092,C2248,T3214,PM4022,SH5016,CP6004
P1067,C2260,T3366,PM4020,SH5011,CP6002
P1073,C2062,T3081,PM4007,SH5021,CP6003
P1024,C2482,T3075,PM4038,SH5013,CP6018
P1094,C2163,T3526,PM4008,SH5033,CP6014
P1066,C2320,T3502,PM4023,SH5018,CP6018
P1001,C2333,T3478,PM4030,SH5005,CP6015
P1088,C2200,T3371,PM4024,SH5017,CP6007
P1048,C2221,T3264,PM4016,SH5035,CP6013
P1069,C2151,T3263,PM4041,SH5036,CP6004
P1025,C2131,T3109,PM4028,SH5037,CP6000
P1071,C2113,T3306,PM4002,SH5014,CP6018
P1098,C2461,T3199,PM4020,SH5037,CP6004
P1026,C2216,T3225,PM4007,SH5039,CP6002
P1088,C2195,T3184,PM4013,SH5008,CP6016
P1017,C2280,T3030,PM4038,SH5005,CP6006
P1053,C2201,T3613,PM4015,SH5001,CP6016
P1000,C2482,T3098,PM4017,SH5015,CP6012
P1060,C2134,T3338,PM4030,SH5000,CP6013
P1002,C2233,T3265,PM4010,SH5029,CP6011
P1067,C2140,T3651,PM4037,SH5047,CP6010
P1040,C2195,T3349,PM4019,SH5032,CP6000
P1036,C2497,T3727,PM4045,SH5000,CP6002
P1050,C2042,T3543,PM4044,SH5038,CP6011
P1014,C2056,T3456,PM4003,SH5015,CP6008
P1007,C2419,T3087,PM4019,SH5016,CP6001
P1037,C2141,T3062,PM4030,SH5047,CP6013
P1082,C2209,T3386,PM4019,SH5047,CP6004
P1055,C2071,T3458,PM4010,SH5037,CP6002
P1046,C2223,T3585,PM4049,SH5017,CP6011
P1089,C2026,T3635,PM4000,SH5021,CP6011
P1009,C2127,T3268,PM4043,SH5021,CP6006
P1077,C2105,T3632,PM4017,SH5034,CP6000
P1048,C2164,T3345,PM4038,SH5030,CP6002
P1040,C2214,T3723,PM4043,SH5039,CP6010
P1082,C2070,T3659,PM4032,SH5026,CP6012
P1029,C2203,T3077,PM4035,SH5035,CP6009
P1004,C2152,T3364,PM4017,SH5003,CP6018
P1094,C2066,T3013,PM4046,SH5048,CP6003
P1070,C2089,T3135,PM4030,SH5004,CP6004
P1082,C2259,T3303,PM4034,SH5024,CP6010
P1030,C2361,T3396,PM4038,SH5030,CP6008
P1051,C2227,T3078,PM4037,SH5013,CP6012
P1087,C2078,T3704,PM4014,SH5029,CP6016
P1097,C2095,T3417,PM4046,SH5046,CP6014
P1022,C2348,T3241,PM4005,SH5011,CP6012
P1047,C2329,T3050,PM4007,SH5026,CP6010
P1039,C2468,T3383,PM4039,SH5044,CP6000
P1005,C2381,T3374,PM4021,SH5023,CP6007
P1037,C2245,T3729,PM4000,SH5029,CP6004
P1040,C2271,T3205,PM4012,SH5017,CP6015
P1099,C2494,T3488,PM4023,SH5013,CP6003
P1026,C2402,T3380,PM4020,SH5018,CP6018
P1074,C2156,T3310,PM4044,SH5021,CP6017
P1068,C2115,T3374,PM4042,SH5025,CP6001
P1056,C2434,T3631,PM4003,SH5006,CP6012
P1016,C2017,T3591,PM4006,SH5027,CP6015
P1070,C2441,T3041,PM4011,SH5037,CP6007
P1090,C2171,T3532,PM4012,SH5004,CP6018
P1046,C2015,T3521,PM4043,SH5035,CP6002
P1078,C2448,T3152,PM4015,SH5017,CP6018
P1012,C2239,T3311,PM4005,SH5013,CP6016
P1010,C2385,T3293,PM4013,SH5047,CP6008
P1089,C2055,T3597,PM4047,SH5022,CP6016
P1085,C2078,T3112,PM4030,SH5013,CP6000
P1091,C2102,T3700,PM4035,SH5031,CP6003
P1023,C2283,T3111,PM4036,SH5004,CP6014
P1092,C2192,T3174,PM4040,SH5021,CP6011
P1072,C2004,T3301,PM4034,SH5027,CP6016
P1003,C2105,T3515,PM4009,SH5042,CP6011
P1045,C2277,T3220,PM4016,SH5011,CP6015
P1017,C2372,T3170,PM4041,SH5017,CP6012
P1042,C2099,T3317,PM4029,SH5035,CP6010
P1079,C2237,T3212,PM4043,SH5030,CP6014
P1032,C2268,T3252,PM4006,SH5012,CP6015
P1092,C2320,T3123,PM4017,SH5019,CP6005
P1009,C2399,T3639,PM4018,SH5044,CP6010
P1072,C2488,T3212,PM4014,SH5035,CP6014
P1058,C2085,T3623,PM4038,SH5006,CP6004
P1030,C2319,T3084,PM4043,SH5022,CP6002
P1027,C2031,T3515,PM4021,SH5033,CP6001
P1059,C2335,T3064,PM4038,SH5049,CP6000
P1002,C2050,T3317,PM4041,SH5031,CP6014
P1054,C2078,T3345,PM4029,SH5020,CP6001
P1013,C2185,T3631,PM4019,SH5005,CP6019
P1057,C2173,T3242,PM4031,SH5015,CP6005
P1088,C2435,T3136,PM4041,SH5034,CP6011
P1014,C2105,T3246,PM4024,SH5046,CP6015
P1001,C2062,T3440,PM4022,SH5019,CP6013
P1023,C2075,T3044,PM4004,SH5041,CP6003
P1077,C2315,T3657,PM4049,SH5040,CP6007
P1063,C2320,T3687,PM4040,SH5010,CP6011
P1070,C2372,T3553,PM4029,SH5031,CP6013
P1099,C2080,T3088,PM4047,SH5013,CP6019
P1023,C2360,T3729,PM4038,SH5023,CP6012
P1026,C2127,T3227,PM4026,SH5043,CP6004
P1036,C2182,T3290,PM4041,SH5038,CP6011
P1093,C2242,T3421,PM4036,SH5042,CP6009
P1090,C2184,T3066,PM4006,SH5030,CP6018
P1038,C2497,T3250,PM4004,SH5016,CP6012
P1062,C2219,T3040,PM4014,SH5024,CP6008
P1078,C2070,T3098,PM4041,SH5008,CP6010
P1025,C2456,T3305,PM4007,SH5021,CP6004
P1064,C2341,T3455,PM4008,SH5044,CP6012
P1003,C2153,T3590,PM4010,SH5047,CP6009
P1028,C2244,T3300,PM4021,SH5034,CP6017
P1000,C2139,T3198,PM4033,SH5036,CP6014
P1049,C2070,T3658,PM4034,SH5016,CP6019
P1085,C2045,T3487,PM4012,SH5027,CP6011
P1010,C2046,T3105,PM4010,SH5000,CP6003
P1073,C2078,T3400,PM4031,SH5008,CP6004
P1058,C2421,T3704,PM4041,SH5048,CP6007
P1061,C2148,T3476,PM4014,SH5012,CP6004
P1080,C2397,T3121,PM4037,SH5046,CP6000
P1035,C2129,T3076,PM4000,SH5031,CP6017
P1055,C2455,T3311,PM4045,SH5027,CP6018
P1089,C2126,T3111,PM4049,SH5030,CP6018
P1020,C2364,T3681,PM4023,SH5007,CP6009
P1012,C2118,T3517,PM4042,SH5007,CP6008
P1008,C2453,T3196,PM4039,SH5033,CP6000
P1010,C2484,T3097,PM4021,SH5022,CP6019
P1074,C2356,T3458,PM4002,SH5009,CP6002
P1069,C2416,T3229,PM4013,SH5036,CP6012
P1000,C2488,T3167,PM4001,SH5047,CP6005
P1069,C2261,T3007,PM4031,SH5024,CP6005
P1076,C2243,T3171,PM4047,SH5032,CP6017
P1085,C2473,T3359,PM4037,SH5044,CP6004
P1055,C2381,T3194,PM4032,SH5003,CP6016
P1030,C2102,T3268,PM4045,SH5006,CP6002
P1085,C2488,T3018,PM4041,SH5032,CP6004
P1036,C2036,T3353,PM4005,SH5001,CP6002
P1046,C2141,T3048,PM4040,SH5047,CP6012
P1090,C2036,T3463,PM4038,SH5045,CP6014
P1077,C2007,T3355,PM4024,SH5031,CP6016
P1046,C2230,T3157,PM4033,SH5004,CP6014
P1068,C2332,T3065,PM4010,SH5045,CP6004
P1057,C2396,T3570,PM4045,SH5016,CP6013
P1035,C2295,T3307,PM4036,SH5011,CP6010
P1031,C2106,T3336,PM4040,SH5011,CP6013
P1097,C2347,T3670,PM4006,SH5034,CP6006
P1063,C2441,T3120,PM4045,SH5020,CP6002
P1070,C2017,T3403,PM4047,SH5020,CP6019
P1041,C2312,T3646,PM4021,SH5001,CP6009
P1047,C2082,T3567,PM4047,SH5020,CP6010
P1073,C2421,T3095,PM4038,SH5014,CP6005
P1080,C2287,T3113,PM4009,SH5010,CP6004
P1029,C2469,T3428,PM4020,SH5009,CP6019
P1020,C2193,T3539,PM4005,SH5017,CP6012
P1059,C2460,T3001,PM4048,SH5022,CP6011
P1012,C2214,T3211,PM4000,SH5030,CP6018
P1000,C2280,T3579,PM4033,SH5025,CP6018
P1064,C2219,T3639,PM4013,SH5001,CP6004
P1032,C2441,T3332,PM4035,SH5038,CP6019
P1037,C2458,T3023,PM4026,SH5006,CP6008
P1024,C2288,T3367,PM4008,SH5023,CP6003
P1025,C2343,T3505,PM4005,SH5038,CP6014
P1076,C2193,T3175,PM4030,SH5031,CP6002
P1058,C2157,T3428,PM4016,SH5025,CP6006
P1091,C2464,T3441,PM4042,SH5022,CP6019
P1032,C2103,T3547,PM4035,SH5013,CP6019
P1040,C2033,T3513,PM4020,SH5028,CP6013
P1029,C2101,T3360,PM4026,SH5024,CP6013
P1056,C2126,T3273,PM4040,SH5030,CP6008
P1048,C2213,T3176,PM4027,SH5001,CP6002
P1047,C2324,T3263,PM4015,SH5001,CP6008
P1071,C2431,T3185,PM4034,SH5022,CP6003
P1048,C2295,T3526,PM4035,SH5046,CP6016
P1046,C2178,T3278,PM4034,SH5010,CP6005
P1055,C2079,T3705,PM4044,SH5028,CP6015
P1064,C2140,T3197,PM4018,SH5041,CP6017
P1011,C2473,T3348,PM4020,SH5034,CP6012
P1068,C2030,T3420,PM4032,SH5048,CP6006
P1087,C2371,T3304,PM4022,SH5008,CP6002
P1005,C2422,T3063,PM4005,SH5031,CP6005
P1088,C2062,T3289,PM4031,SH5029,CP6002
P1064,C2047,T3017,PM4021,SH5014,CP6011
P1024,C2086,T3063,PM4002,SH5013,CP6004
P1000,C2303,T3329,PM4034,SH5016,CP6016
P1031,C2060,T3016,PM4015,SH5021,CP6009
P1002,C2395,T3442,PM4041,SH5029,CP6006
P1048,C2333,T3140,PM4024,SH5016,CP6003
P1018,C2439,T3307,PM4016,SH5015,CP6009
P1059,C2273,T3443,PM4038,SH5007,CP6006
P1028,C2410,T3495,PM4012,SH5038,CP6010
P1049,C2283,T3425,PM4027,SH5030,CP6007
P1001,C2465,T3474,PM4010,SH5011,CP6007
P1072,C2079,T3244,PM4009,SH5032,CP6004
P1055,C2179,T3449,PM4038,SH5011,CP6004
P1016,C2271,T3350,PM4023,SH5024,CP6006
P1059,C2076,T3598,PM4037,SH5037,CP6003
P1035,C2441,T3710,PM4023,SH5047,CP6001
P1060,C2220,T3160,PM4032,SH5017,CP6018
P1016,C2392,T3139,PM4016,SH5018,CP6001
P1048,C2281,T3492,PM4043,SH5002,CP6015
P1075,C2027,T3587,PM4035,SH5034,CP6011
P1059,C2360,T3530,PM4034,SH5004,CP6014
P1019,C2076,T3392,PM4005,SH5034,CP6009
P1049,C2163,T3400,PM4015,SH5026,CP6005
P1002,C2008,T3049,PM4044,SH5036,CP6012
P1042,C2174,T3294,PM4027,SH5045,CP6005
P1056,C2461,T3424,PM4040,SH5020,CP6001
P1049,C2306,T3011,PM4031,SH5015,CP6013
P1067,C2075,T3334,PM4025,SH5027,CP6017
P1080,C2244,T3014,PM4010,SH5024,CP6005
P1049,C2121,T3027,PM4024,SH5032,CP6018
P1036,C2184,T3387,PM4030,SH5016,CP6013
P1045,C2031,T3291,PM4020,SH5042,CP6012
P1041,C2485,T3249,PM4044,SH5029,CP6007
P1014,C2450,T3504,PM4002,SH5040,CP6004
P1032,C2249,T3097,PM4011,SH5003,CP6012
P1079,C2056,T3336,PM4039,SH5001,CP6005
P1010,C2309,T3038,PM4045,SH5008,CP6018
P1019,C2371,T3037,PM4040,SH5030,CP6010
P1023,C2143,T3299,PM4024,SH5024,CP6015
P1063,C2317,T3178,PM4016,SH5036,CP6004
P1079,C2083,T3608,PM4037,SH5035,CP6011
P1093,C2479,T3468,PM4035,SH5004,CP6016
P1097,C2055,T3281,PM4035,SH5023,CP6001
P1064,C2278,T3163,PM4018,SH5023,CP6009
P1087,C2272,T3452,PM4043,SH5028,CP6014
P1087,C2463,T3096,PM4001,SH5049,CP6018
P1072,C2165,T3308,PM4016,SH5044,CP6019
P1085,C2455,T3261,PM4029,SH5030,CP6016
P1075,C2466,T3292,PM4046,SH5036,CP6018
P1016,C2157,T3248,PM4009,SH5018,CP6018
P1088,C2248,T3244,PM4034,SH5022,CP6012
P1091,C2185,T3250,PM4035,SH5034,CP6012
P1060,C2481,T3122,PM4032,SH5049,CP6015
P1014,C2077,T3324,PM4000,SH5005,CP6002
P1093,C2021,T3680,PM4017,SH5005,CP6003
P1050,C2107,T3500,PM4003,SH5036,CP6006
P1026,C2272,T3686,PM4046,SH5029,CP6002
P1085,C2251,T3715,PM4026,SH5000,CP6008
P1073,C2014,T3065,PM4024,SH5007,CP6007
P1060,C2369,T3058,PM4027,SH5027,CP6017
P1057,C2303,T3497,PM4021,SH5024,CP6013
P1030,C2159,T3372,PM4041,SH5032,CP6019
P1090,C2204,T3265,PM4024,SH5037,CP6004
P1011,C2468,T3652,PM4016,SH5013,CP6002
P1045,C2112,T3235,PM4043,SH5010,CP6009
P1030,C2167,T3217,PM4011,SH5001,CP6010
P1031,C2352,T3526,PM4015,SH5029,CP6016
P1031,C2252,T3440,PM4036,SH5029,CP6007
P1098,C2440,T3649,PM4015,SH5003,CP6008
P1052,C2185,T3405,PM4016,SH5012,CP6007
P1060,C2346,T3600,PM4030,SH5006,CP6019
P1045,C2226,T3588,PM4014,SH5037,CP6001
P1084,C2015,T3647,PM4012,SH5002,CP6003
P1073,C2155,T3468,PM4039,SH5008,CP6015
P1079,C2353,T3109,PM4026,SH5013,CP6008
P1006,C2110,T3352,PM4020,SH5010,CP6008
P1003,C2000,T3090,PM4001,SH5036,CP6004
P1090,C2040,T3413,PM4007,SH5013,CP6002
P1051,C2047,T3701,PM4041,SH5018,CP6013
P1088,C2414,T3072,PM4006,SH5007,CP6014
P1030,C2419,T3684,PM4009,SH5006,CP6005
P1074,C2107,T3546,PM4003,SH5006,CP6015
P1083,C2160,T3721,PM4042,SH5002,CP6009
P1035,C2160,T3297,PM4040,SH5002,CP6013
P1053,C2358,T3644,PM4035,SH5017,CP6011
P1053,C2127,T3282,PM4034,SH5044,CP6008
P1016,C2209,T3504,PM4042,SH5032,CP6018
P1074,C2150,T3197,PM4002,SH5036,CP6011
P1029,C2443,T3031,PM4017,SH5027,CP6012
P1098,C2254,T3647,PM4045,SH5035,CP6012
P1021,C2470,T3340,PM4042,SH5015,CP6016
P1042,C2462,T3657,PM4023,SH5014,CP6001
P1026,C2217,T3333,PM4031,SH5028,CP6019
P1036,C2029,T3142,PM4033,SH5017,CP6008
P1045,C2472,T3409,PM4001,SH5048,CP6007
P1034,C2044,T3043,PM4001,SH5045,CP6006
P1003,C2079,T3031,PM4009,SH5045,CP6004
P1079,C2038,T3027,PM4022,SH5018,CP6018
P1079,C2239,T3422,PM4014,SH5028,CP6002
P1084,C2044,T3490,PM4011,SH5005,CP6012
P1025,C2077,T3159,PM4042,SH5044,CP6005
P1099,C2336,T3206,PM4016,SH5049,CP6010
P1018,C2395,T3017,PM4017,SH5046,CP6003
P1080,C2348,T3102,PM4013,SH5026,CP6002
P1044,C2287,T3581,PM4016,SH5006,CP6003
P1025,C2439,T3630,PM4014,SH5026,CP6002
P1021,C2279,T3650,PM4011,SH5018,CP6012
P1057,C2115,T3671,PM4015,SH5016,CP6014
P1062,C2268,T3231,PM4031,SH5040,CP6011
P1027,C2403,T3659,PM4022,SH5010,CP6014
P1064,C2334,T3423,PM4037,SH5004,CP6010
P1043,C2311,T3546,PM4033,SH5001,CP6010
P1099,C2052,T3238,PM4033,SH5046,CP6012
P1042,C2067,T3333,PM4015,SH5011,CP6011
P1036,C2181,T3148,PM4033,SH5041,CP6005
P1065,C2033,T3622,PM4039,SH5041,CP6019
P1016,C2283,T3407,PM4006,SH5010,CP6018
P1039,C2305,T3016,PM4032,SH5009,CP6018
P1037,C2385,T3225,PM4003,SH5027,CP6002
P1084,C2248,T3651,PM4042,SH5006,CP6015
P1060,C2110,T3655,PM4006,SH5013,CP6008
P1008,C2093,T3259,PM4017,SH5012,CP6013
P1076,C2409,T3728,PM4003,SH5004,CP6002
P1074,C2178,T3673,PM4048,SH5041,CP6002
P1060,C2046,T3603,PM4010,SH5007,CP6019
P1079,C2281,T3173,PM4042,SH5049,CP6006
P1015,C2339,T3204,PM4019,SH5000,CP6018
P1001,C2361,T3414,PM4010,SH5004,CP6002
P1071,C2091,T3507,PM4014,SH5010,CP6000
P1042,C2375,T3152,PM4045,SH5042,CP6011
P1041,C2211,T3102,PM4016,SH5047,CP6005
P1076,C2074,T3713,PM4033,SH5009,CP6006
P1056,C2377,T3064,PM4049,SH5014,CP6001
P1080,C2201,T3116,PM4047,SH5038,CP6017
P1087,C2444,T3664,PM4011,SH5046,CP6014
P1066,C2406,T3155,PM4041,SH5028,CP6014
P1029,C2420,T3675,PM4027,SH5024,CP6009
P1012,C2296,T3081,PM4047,SH5047,CP6016
P1018,C2307,T3517,PM4034,SH5005,CP6017
P1006,C2210,T3066,PM4007,SH5010,CP6017
P1008,C2492,T3237,PM4026,SH5016,CP6014
P1082,C2337,T3583,PM4021,SH5014,CP6005
P1053,C2432,T3606,PM4023,SH5015,CP6008
P1085,C2410,T3325,PM4001,SH5001,CP6010
P1081,C2133,T3589,PM4030,SH5035,CP6014
P1060,C2329,T3066,PM4021,SH5018,CP6002
P1086,C2065,T3175,PM4000,SH5037,CP6018
P1001,C2279,T3683,PM4013,SH5049,CP6000
P1049,C2421,T3477,PM4024,SH5020,CP6016
P1074,C2027,T3254,PM4035,SH5010,CP6010
P1030,C2411,T3062,PM4035,SH5040,CP6017
P1032,C2116,T3402,PM4040,SH5002,CP6010
P1077,C2492,T3191,PM4002,SH5033,CP6006
P1079,C2369,T3328,PM4004,SH5017,CP6000
P1010,C2486,T3070,PM4000,SH5014,CP6011
P1032,C2449,T3062,PM4018,SH5024,CP6003
P1006,C2316,T3296,PM4032,SH5049,CP6007
P1030,C2429,T3244,PM4041,SH5014,CP6014
P1047,C2324,T3518,PM4029,SH5029,CP6010
P1046,C2113,T3392,PM4011,SH5016,CP6007
P1077,C2074,T3600,PM4009,SH5017,CP6011
P1091,C2201,T3176,PM4033,SH5030,CP6002
P1052,C2426,T3203,PM4015,SH5049,CP6003
P1079,C2058,T3645,PM4039,SH5042,CP6011
P1018,C2385,T3593,PM4045,SH5017,CP6007
P1080,C2014,T3532,PM4028,SH5034,CP6009
P1089,C2230,T3127,PM4014,SH5012,CP6000
P1005,C2104,T3194,PM4047,SH5013,CP6012
P1048,C2164,T3193,PM4010,SH5035,CP6006
P1072,C2198,T3183,PM4043,SH5017,CP6019
P1049,C2403,T3246,PM4033,SH5004,CP6002
P1080,C2353,T3323,PM4035,SH5013,CP6015
P1094,C2034,T3159,PM4029,SH5024,CP6011
P1011,C2161,T3705,PM4034,SH5043,CP6004
P1022,C2244,T3621,PM4008,SH5038,CP6017
P1053,C2469,T3065,PM4017,SH5011,CP6007
P1068,C2286,T3253,PM4018,SH5039,CP6011
P1099,C2382,T3282,PM4038,SH5027,CP6002
P1058,C2470,T3059,PM4003,SH5034,CP6015
P1035,C2018,T3117,PM4005,SH5000,CP6009
P1002,C2451,T3422,PM4032,SH5002,CP6016
P1057,C2279,T3555,PM4031,SH5042,CP6009
P1087,C2339,T3721,PM4015,SH5049,CP6002
P1054,C2422,T3035,PM4010,SH5006,CP6001
P1056,C2347,T3530,PM4021,SH5008,CP6013
P1016,C2181,T3090,PM4035,SH5035,CP6008
P1038,C2422,T3300,PM4049,SH5022,CP6016
P1089,C2400,T3723,PM4022,SH5023,CP6003
P1067,C2146,T3216,PM4025,SH5009,CP6014
P1054,C2373,T3097,PM4030,SH5049,CP6012
P1044,C2175,T3455,PM4028,SH5047,CP6018
P1075,C2162,T3530,PM4004,SH5011,CP6008
P1000,C2415,T3537,PM4037,SH5018,CP6003
P1020,C2174,T3027,PM4024,SH5031,CP6007
P1082,C2493,T3575,PM4033,SH5023,CP6014
P1020,C2046,T3323,PM4011,SH5021,CP6013
P1051,C2255,T3222,PM4021,SH5002,CP6002
P1081,C2447,T3079,PM4008,SH5039,CP6016
P1042,C2173,T3562,PM4019,SH5026,CP6007
P1051,C2102,T3457,PM4028,SH5018,CP6013
P1066,C2120,T3613,PM4043,SH5008,CP6012
P1043,C2418,T3175,PM4028,SH5048,CP6014
P1031,C2349,T3521,PM4044,SH5012,CP6010
P1009,C2144,T3456,PM4026,SH5001,CP6014
P1063,C2041,T3422,PM4016,SH5035,CP6011
P1078,C2366,T3099,PM4004,SH5028,CP6008
P1068,C2028,T3402,PM4044,SH5010,CP6014
P1067,C2453,T3575,PM4012,SH5033,CP6000
P1027,C2379,T3379,PM4041,SH5003,CP6011
P1052,C2272,T3530,PM4014,SH5003,CP6005
P1050,C2464,T3331,PM4014,SH5000,CP6000
P1052,C2013,T3317,PM4017,SH5024,CP6018
P1003,C2407,T3652,PM4049,SH5025,CP6012
P1078,C2440,T3536,PM4001,SH5010,CP6005
P1016,C2305,T3088,PM4022,SH5022,CP6016
